category,source,title,url,date,summary,amount_usd,vuln_type,keyword_matched,extra,scraped_at
vulnerability_registry,SWC Registry,SWC-113: DoS with Failed Call,https://swcregistry.io/docs/SWC-113,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,denial_of_service,general,"{""swc_id"": ""SWC-113"", ""standard"": ""SWC""}",2026-03-06 15:12:34
vulnerability_registry,SWC Registry,SWC-114: Transaction Order Dependence,https://swcregistry.io/docs/SWC-114,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,front_running,general,"{""swc_id"": ""SWC-114"", ""standard"": ""SWC""}",2026-03-06 15:12:36
vulnerability_registry,SWC Registry,SWC-115: Authorization through tx.origin,https://swcregistry.io/docs/SWC-115,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,access_control,general,"{""swc_id"": ""SWC-115"", ""standard"": ""SWC""}",2026-03-06 15:12:38
vulnerability_registry,SWC Registry,SWC-116: Block values as a proxy for time,https://swcregistry.io/docs/SWC-116,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-116"", ""standard"": ""SWC""}",2026-03-06 15:12:40
vulnerability_registry,SWC Registry,SWC-120: Weak Sources of Randomness,https://swcregistry.io/docs/SWC-120,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-120"", ""standard"": ""SWC""}",2026-03-06 15:12:42
vulnerability_registry,SWC Registry,SWC-123: Requirement Violation,https://swcregistry.io/docs/SWC-123,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-123"", ""standard"": ""SWC""}",2026-03-06 15:12:43
vulnerability_registry,SWC Registry,SWC-124: Write to Arbitrary Storage Location,https://swcregistry.io/docs/SWC-124,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,access_control,general,"{""swc_id"": ""SWC-124"", ""standard"": ""SWC""}",2026-03-06 15:12:45
vulnerability_registry,SWC Registry,SWC-125: Incorrect Inheritance Order,https://swcregistry.io/docs/SWC-125,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-125"", ""standard"": ""SWC""}",2026-03-06 15:12:48
vulnerability_registry,SWC Registry,SWC-127: Arbitrary Jump with Function Type Var,https://swcregistry.io/docs/SWC-127,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-127"", ""standard"": ""SWC""}",2026-03-06 15:12:50
vulnerability_registry,SWC Registry,SWC-128: DoS With Block Gas Limit,https://swcregistry.io/docs/SWC-128,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,denial_of_service,general,"{""swc_id"": ""SWC-128"", ""standard"": ""SWC""}",2026-03-06 15:12:51
vulnerability_registry,SWC Registry,SWC-129: Typographical Error,https://swcregistry.io/docs/SWC-129,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-129"", ""standard"": ""SWC""}",2026-03-06 15:12:53
vulnerability_registry,SWC Registry,SWC-131: Presence of unused variables,https://swcregistry.io/docs/SWC-131,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,configuration,general,"{""swc_id"": ""SWC-131"", ""standard"": ""SWC""}",2026-03-06 15:12:55
vulnerability_registry,SWC Registry,SWC-132: Unexpected Ether balance,https://swcregistry.io/docs/SWC-132,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-132"", ""standard"": ""SWC""}",2026-03-06 15:12:57
vulnerability_registry,SWC Registry,SWC-135: Code With No Effects,https://swcregistry.io/docs/SWC-135,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,logic_error,general,"{""swc_id"": ""SWC-135"", ""standard"": ""SWC""}",2026-03-06 15:12:59
vulnerability_registry,SWC Registry,SWC-136: Unencrypted Private Data On-Chain,https://swcregistry.io/docs/SWC-136,2023-01-01,The content of the SWC registry has not been thoroughly updated since 2020. It is known to be incomplete and may contain errors as well as crucial omissions.,N/A,privacy,general,"{""swc_id"": ""SWC-136"", ""standard"": ""SWC""}",2026-03-06 15:13:01
